Level summary statistics;distance from pdf;2916.0325540499316

Cluster;0
Id;0
Parent Id;0
Static;no
Center;0.6013480394487865;0.46348409844621;
Center (denormalised);7.49976403802928;-3.916383650593861
Colour [r g b];68;255;0
Points (5000):
;0.32986547608708183;0.22249946547646388;;Source:;-6.213390872;-19.79965995;;;dimension_0;dimension_1
;0.27711451163068135;0.09776790612638381;;Source:;-8.877952965;-28.02070623;;;dimension_0;dimension_1
;0.6895860096094769;0.3218769909220503;;Source:;11.95684938;-13.24969585;;;dimension_0;dimension_1
;0.6746011039882698;0.43306853755746644;;Source:;11.1999303;-5.921070636;;;dimension_0;dimension_1
;0.7466665653655302;0.3118011987484716;;Source:;14.84010823;-13.91379044;;;dimension_0;dimension_1
;0.6681190470641971;0.3500297752780663;;Source:;10.87250798;-11.39414827;;;dimension_0;dimension_1
;0.6527497981022445;0.3606378750844253;;Source:;10.09617491;-10.69496933;;;dimension_0;dimension_1
;0.7343992793796612;0.32117466121800453;;Source:;14.22046183;-13.29598634;;;dimension_0;dimension_1
;0.20099689448836938;0.2973475306994729;;Source:;-12.7228138;-14.86643045;;;dimension_0;dimension_1
;0.6572130093215492;0.3917289297080285;;Source:;10.32162109;-8.645760611;;;dimension_0;dimension_1
;0.47490686815988276;1.0;;Source:;1.112954707;31.44533298;;;dimension_0;dimension_1
;0.5747667277038152;0.3846704602651349;;Source:;6.15708611;-9.110983721;;;dimension_0;dimension_1
;0.6604327327901464;0.31378566122419715;;Source:;10.48425609;-13.78299469;;;dimension_0;dimension_1
;0.8695735930681698;0.6279558160499991;;Source:;21.04840054;6.92393302;;;dimension_0;dimension_1
;0.5766413022592349;0.36803574961575614;;Source:;6.251774811;-10.20737606;;;dimension_0;dimension_1
;0.7214031627056869;0.4675167535616779;;Source:;13.56400066;-3.650591701;;;dimension_0;dimension_1
;0.6306080410680325;0.14012575890283252;;Source:;8.977748222;-25.22890382;;;dimension_0;dimension_1
;0.4932647576507741;0.0;;Source:;2.040250292;-34.46458046;;;dimension_0
;0.8386093906186829;0.42846537232533194;;Source:;19.48433359;-6.224464858;;;dimension_0;dimension_1
;0.6223635512889383;0.3799397591653096;;Source:;8.561301714;-9.422783821;;;dimension_0;dimension_1
;0.6556850869610378;0.41746044092513684;;Source:;10.24444252;-6.949798934;;;dimension_0;dimension_1
;0.7046247019450899;0.3434027817470003;;Source:;12.71648534;-11.83093284;;;dimension_0;dimension_1
;0.5706682735288557;0.3542771478717937;;Source:;5.950064575;-11.11420431;;;dimension_0;dimension_1
;0.8178422290845743;0.486831556791679;;Source:;18.43534061;-2.377554692;;;dimension_0;dimension_1
;0.32229438111254116;0.29441647738871624;;Source:;-6.595822793;-15.05961592;;;dimension_0;dimension_1
;0.4184827543997005;0.29165406851124526;;Source:;-1.737145878;-15.24168605;;;dimension_0;dimension_1
;0.6095205759158795;0.8120407458693213;;Source:;7.912576033;19.05695481;;;dimension_0;dimension_1
;0.8043963207936131;0.7324382090707234;;Source:;17.75615952;13.8103585;;;dimension_0;dimension_1
;0.5071875760698893;0.8641845684086822;;Source:;2.743521115;22.49374964;;;dimension_0;dimension_1
;0.4807165854126864;0.8620738551223319;;Source:;1.406415737;22.35463271;;;dimension_0;dimension_1
;0.5888975933749858;0.4032040946646402;;Source:;6.870865837;-7.889433482;;;dimension_0;dimension_1
;0.06052070501523887;0.3462465932499638;;Source:;-19.8185614;-11.64349747;;;dimension_0;dimension_1
;0.03261104126311915;0.33117686446168093;;Source:;-21.22833718;-12.63674199;;;dimension_0;dimension_1
;0.20244651739489525;0.31868768146875603;;Source:;-12.6495903;-13.45990296;;;dimension_0;dimension_1
;0.29513026827928135;0.3334623217189891;;Source:;-7.967939229;-12.4861077;;;dimension_0;dimension_1
;0.14832399613593433;0.3192566899538626;;Source:;-15.38343261;-13.42239966;;;dimension_0;dimension_1
;0.21892538381226012;0.3400328785198903;;Source:;-11.81720812;-12.05304287;;;dimension_0;dimension_1
;0.2510821935322861;0.3393445873716809;;Source:;-10.19290007;-12.09840808;;;dimension_0;dimension_1
;0.1884919444666816;0.3529637697245321;;Source:;-13.35446511;-11.20076895;;;dimension_0;dimension_1
;0.18970509117154552;0.3529557782104713;;Source:;-13.29318652;-11.20129567;;;dimension_0;dimension_1
;0.5945792990869069;0.298083611471968;;Source:;7.157860735;-14.81791543;;;dimension_0;dimension_1
;0.5781234218930322;0.3213954022149297;;Source:;6.326639789;-13.28143732;;;dimension_0;dimension_1
;0.6803691573641013;0.44431578772530095;;Source:;11.4912868;-5.179765351;;;dimension_0;dimension_1
;0.6925772731731928;0.4189842652598696;;Source:;12.10794439;-6.849363804;;;dimension_0;dimension_1
;0.6956627007059223;0.820041483580501;;Source:;12.26379582;19.58428274;;;dimension_0;dimension_1
;0.49869988128579545;0.3871159896944329;;Source:;2.314789811;-8.949799088;;;dimension_0;dimension_1
;0.4973372406435785;0.7836350123114348;;Source:;2.245959968;17.18473537;;;dimension_0;dimension_1
;0.4526886979721235;0.38199735611729857;;Source:;-0.00933177;-9.287167784;;;dimension_0;dimension_1
;0.44225181657219775;0.39071317205480466;;Source:;-0.536520587;-8.71270911;;;dimension_0;dimension_1
;0.4961353235050648;0.8206062482427074;;Source:;2.185248607;19.62150633;;;dimension_0;dimension_1
;0.47989632273453414;0.8397470705280902;;Source:;1.364982545;20.88307627;;;dimension_0;dimension_1
;0.4814760481660036;0.840807756794408;;Source:;1.444777797;20.95298601;;;dimension_0;dimension_1
;0.480108047402356;0.8443057069200727;;Source:;1.375677203;21.1835356;;;dimension_0;dimension_1
;0.4823321508494454;0.8468769017700595;;Source:;1.488021343;21.35300283;;;dimension_0;dimension_1
;0.4788942772825321;0.8430334593077871;;Source:;1.314367123;21.09968187;;;dimension_0;dimension_1
;0.4858392080548764;0.8438266082784284;;Source:;1.665170174;21.15195825;;;dimension_0;dimension_1
;0.4849510569921657;0.8449083857573945;;Source:;1.620307797;21.22325811;;;dimension_0;dimension_1
;0.4795901662608936;0.8441760382624468;;Source:;1.349517938;21.17498915;;;dimension_0;dimension_1
;0.15293844754738334;0.720440571860657;;Source:;-15.15034697;13.01959527;;;dimension_0;dimension_1
;0.5949252834220604;0.4674340500848335;;Source:;7.175337131;-3.65604268;;;dimension_0;dimension_1
;0.17422696671657334;0.567900875944467;;Source:;-14.07501912;2.965717116;;;dimension_0;dimension_1
;0.41973087452544483;0.3690762645613938;;Source:;-1.674100707;-10.13879581;;;dimension_0;dimension_1
;0.32203736527858196;0.38748006542671015;;Source:;-6.608805203;-8.925802888;;;dimension_0;dimension_1
;0.2437338671730333;0.4060571860917923;;Source:;-10.56407948;-7.701386473;;;dimension_0;dimension_1
;0.16225028792070512;0.4046442022606911;;Source:;-14.67998634;-7.794516115;;;dimension_0;dimension_1
;0.2003774872807748;0.6359611759186677;;Source:;-12.75410136;7.451565596;;;dimension_0;dimension_1
;0.23037188669023814;0.35100153956445557;;Source:;-11.2390212;-11.33009937;;;dimension_0;dimension_1
;0.26860076978162706;0.4428040248386647;;Source:;-9.307999961;-5.279405512;;;dimension_0;dimension_1
;0.1763607320104964;0.6986418616968526;;Source:;-13.96723815;11.58284417;;;dimension_0;dimension_1
;0.34104829736216213;0.39035406888253993;;Source:;-5.648523064;-8.736377569;;;dimension_0;dimension_1
;0.43741599763544353;0.3998961414506146;;Source:;-0.780787966;-8.107460392;;;dimension_0;dimension_1
